date_index,city,population,season,fever_medicine_sales,cough_medicine_sales,diarrhea_medicine_sales,antibiotic_sales,painkiller_sales,antiviral_sales,outbreak_label
8832,Bangalore,13877,3,21,15,7,13,41,4,0
8833,Bangalore,380551,3,21,16,10,18,25,6,0
8834,Delhi,94256,3,18,10,13,17,20,6,0
8835,Mumbai,214284,3,21,12,8,22,31,4,0
8836,Bangalore,41818,0,17,34,8,7,27,4,0
8837,Chennai,240956,3,16,11,11,11,25,3,0
8838,Bangalore,58555,1,31,24,9,13,18,5,0
8839,Mumbai,314512,0,13,27,11,12,22,5,0
8840,Delhi,451396,1,16,15,6,17,20,4,0
8841,Mumbai,395198,3,27,22,9,10,26,4,0
8842,Kolkata,361810,2,27,17,41,13,24,5,0
8843,Bangalore,370921,1,14,13,11,14,27,3,0
8844,Bangalore,382072,3,18,9,16,13,29,5,0
8845,Delhi,59421,1,12,24,12,14,41,7,0
8846,Bangalore,36620,3,19,16,11,7,29,6,0
8847,Chennai,393382,3,18,18,3,15,26,3,0
8848,Chennai,332683,3,26,15,7,13,24,2,0
8849,Mumbai,27077,2,19,17,27,8,30,5,0
8850,Delhi,415879,1,27,19,12,10,26,8,0
8851,Kolkata,93335,0,22,19,6,12,25,2,0
8852,Mumbai,57285,0,20,32,4,12,19,6,0
8853,Delhi,454451,0,15,28,9,9,32,1,0
8854,Delhi,158691,0,17,34,8,10,28,2,0
8855,Mumbai,79503,3,22,16,4,13,22,3,0
8856,Mumbai,396995,1,21,14,8,15,26,7,0
8857,Bangalore,67477,1,24,11,9,13,25,6,0
8858,Kolkata,37488,2,18,17,34,8,19,4,0
8859,Chennai,88747,1,19,12,11,9,15,9,0
8860,Bangalore,31169,1,22,16,7,10,22,3,0
8861,Delhi,302517,1,21,16,8,15,31,4,0
8862,Kolkata,42669,2,14,18,27,14,31,0,0
8863,Kolkata,65277,0,18,36,11,12,10,4,0
8864,Mumbai,475386,1,15,18,11,7,35,5,0
8865,Kolkata,65120,2,25,9,31,15,22,8,0
8866,Kolkata,338520,2,33,10,30,16,25,5,0
8867,Delhi,64235,3,20,10,8,7,19,3,0
8868,Bangalore,437445,2,23,12,32,7,24,10,0
8869,Kolkata,358998,0,72,28,10,87,25,6,1
8870,Mumbai,25405,1,17,19,12,13,18,3,0
8871,Bangalore,123307,2,28,13,29,15,26,5,0
8872,Mumbai,373920,0,27,22,6,14,25,2,0
8873,Kolkata,156919,2,23,17,32,5,25,8,0
8874,Bangalore,33547,2,15,20,27,9,27,5,0
8875,Kolkata,16575,2,26,12,32,17,36,3,0
8876,Delhi,367803,2,19,19,32,8,32,5,0
8877,Bangalore,145915,2,22,22,28,7,22,6,0
8878,Mumbai,234059,0,18,22,13,17,16,7,0
8879,Delhi,410955,1,17,19,17,15,27,5,0
8880,Chennai,286996,1,20,16,15,14,32,5,0
8881,Mumbai,323805,1,52,17,13,76,33,4,1
8882,Kolkata,150229,1,20,20,14,16,15,3,0
8883,Mumbai,97942,0,24,33,12,10,21,3,0
8884,Chennai,388870,3,21,12,17,16,19,5,0
8885,Mumbai,253892,3,22,15,10,13,34,3,0
8886,Delhi,382880,0,17,37,10,15,20,2,0
8887,Mumbai,257610,0,13,29,10,14,24,7,0
8888,Bangalore,82968,2,19,19,33,14,25,7,0
8889,Chennai,264686,2,26,11,30,17,29,5,0
8890,Mumbai,290981,2,21,22,40,14,14,4,0
8891,Chennai,90684,1,17,13,10,8,28,4,0
8892,Delhi,127704,2,19,13,32,8,19,3,0
8893,Bangalore,86730,3,22,16,11,13,23,6,0
8894,Kolkata,155891,1,19,14,14,12,27,5,0
8895,Mumbai,475377,2,13,15,40,6,17,3,0
8896,Delhi,279548,1,31,15,10,17,26,6,0
8897,Chennai,271644,3,24,19,10,11,33,1,0
8898,Chennai,24674,2,21,13,21,13,19,2,0
8899,Delhi,479259,3,22,10,8,13,24,7,0
8900,Mumbai,95923,3,17,9,11,18,31,1,0
8901,Kolkata,421913,3,27,12,8,8,12,8,0
8902,Mumbai,488299,2,18,13,30,13,29,6,0
8903,Bangalore,201735,0,17,29,114,13,29,6,1
8904,Mumbai,426786,2,18,17,28,12,22,5,0
8905,Bangalore,377463,3,24,16,3,8,27,4,0
8906,Chennai,38037,2,20,20,117,14,21,8,1
8907,Bangalore,498835,3,18,14,6,18,27,4,0
8908,Kolkata,385709,0,27,24,13,10,35,8,0
8909,Delhi,116086,1,17,22,11,15,26,5,0
8910,Bangalore,47982,0,21,36,10,16,16,7,0
8911,Mumbai,395453,0,122,29,19,12,76,6,1
8912,Bangalore,377386,1,21,8,7,13,26,6,0
8913,Chennai,471740,2,23,12,26,7,29,6,0
8914,Bangalore,277300,1,27,10,10,14,40,7,0
8915,Kolkata,48280,2,26,12,23,6,19,10,0
8916,Bangalore,85324,2,21,12,29,5,19,6,0
8917,Kolkata,70706,3,15,20,11,15,20,7,0
8918,Mumbai,220793,3,10,13,11,11,25,3,0
8919,Chennai,225342,1,13,18,5,8,24,3,0
8920,Delhi,151043,0,18,35,12,11,22,5,0
8921,Mumbai,456356,1,21,22,12,10,20,4,0
8922,Mumbai,53408,2,26,11,25,12,30,5,0
8923,Delhi,193094,3,17,10,11,13,29,5,0
8924,Bangalore,147559,1,24,12,8,12,29,7,0
8925,Bangalore,258670,1,21,16,12,15,21,6,0
8926,Bangalore,30997,3,15,10,8,13,20,7,0
8927,Chennai,318600,3,26,11,7,16,22,2,0
8928,Mumbai,403009,3,16,14,13,13,34,7,0
8929,Kolkata,350132,2,16,15,20,11,20,5,0
8930,Delhi,90908,3,11,15,12,8,38,5,0
8931,Mumbai,462632,0,17,23,9,11,25,6,0
8932,Bangalore,447983,1,24,8,11,9,22,3,0
8933,Delhi,220042,3,21,18,5,12,24,5,0
8934,Kolkata,350096,3,16,12,11,16,17,6,0
8935,Mumbai,356928,2,20,20,36,8,29,7,0
8936,Mumbai,431410,2,23,16,36,6,25,7,0
8937,Chennai,174857,1,22,13,10,11,27,5,0
8938,Mumbai,244066,0,18,40,14,11,38,5,0
8939,Mumbai,68676,1,20,18,7,8,30,4,0
8940,Kolkata,18373,3,24,20,13,16,21,3,0
8941,Kolkata,171355,0,19,39,5,15,22,7,0
8942,Delhi,196983,0,21,32,14,12,24,5,0
8943,Bangalore,104951,0,19,29,11,14,18,5,0
8944,Kolkata,298558,0,19,36,8,8,32,9,0
8945,Delhi,417594,1,16,18,12,13,29,5,0
8946,Mumbai,389283,2,12,13,34,14,34,8,0
8947,Delhi,93872,2,17,12,29,15,21,8,0
8948,Delhi,145772,3,20,12,8,14,26,4,0
8949,Delhi,467359,2,14,20,20,7,17,6,0
8950,Delhi,204301,2,18,21,34,9,27,5,0
8951,Kolkata,154973,2,22,21,28,12,22,6,0
8952,Bangalore,362518,2,28,18,34,8,26,2,0
8953,Delhi,425813,3,15,16,9,13,22,7,0
8954,Chennai,174500,1,27,16,9,12,26,8,0
8955,Mumbai,176759,0,30,23,8,18,17,11,0
8956,Mumbai,301637,2,23,16,31,17,33,1,0
8957,Mumbai,135074,1,24,11,9,9,29,7,0
8958,Mumbai,61224,2,18,9,29,11,29,8,0
8959,Mumbai,303996,2,19,16,31,10,28,6,0
8960,Delhi,283076,0,27,32,7,16,28,9,0
8961,Bangalore,270346,0,19,34,10,14,24,1,0
8962,Chennai,360689,0,21,31,9,16,14,9,0
8963,Kolkata,467418,2,16,13,20,9,19,5,0
8964,Chennai,305727,2,17,7,36,9,18,5,0
8965,Kolkata,260537,2,25,12,36,10,25,4,0
8966,Kolkata,188350,0,22,23,5,11,25,4,0
8967,Chennai,496746,3,24,15,10,13,20,6,0
8968,Delhi,302009,1,18,15,6,17,17,4,0
8969,Mumbai,153361,3,13,11,10,10,28,5,0
8970,Delhi,497045,2,25,20,30,13,33,2,0
8971,Mumbai,342414,2,27,15,28,11,24,5,0
8972,Bangalore,95549,3,20,12,13,18,23,4,0
8973,Kolkata,438737,2,23,17,36,7,33,3,0
8974,Chennai,409721,1,24,14,8,7,22,5,0
8975,Bangalore,140768,2,19,14,39,13,22,6,0
8976,Mumbai,54327,1,134,12,14,5,93,9,1
8977,Delhi,123209,3,81,19,12,17,83,0,1
8978,Chennai,206591,3,15,12,10,6,29,3,0
8979,Kolkata,473437,2,50,16,24,70,22,3,1
8980,Bangalore,387033,1,25,15,7,20,15,5,0
8981,Kolkata,28409,2,6,10,33,7,17,6,0
8982,Mumbai,160589,0,27,23,10,14,26,8,0
8983,Kolkata,316677,0,19,16,9,15,27,3,0
8984,Delhi,433691,0,24,36,5,11,23,7,0
8985,Bangalore,25327,0,13,29,6,9,26,4,0
8986,Bangalore,65344,2,16,20,34,13,22,5,0
8987,Delhi,275815,0,15,30,8,12,30,1,0
8988,Kolkata,211549,1,22,13,7,17,31,5,0
8989,Delhi,101908,3,16,20,8,17,21,8,0
8990,Chennai,219074,3,11,7,13,7,19,5,0
8991,Delhi,60756,0,14,28,7,8,29,2,0
8992,Kolkata,487038,0,20,35,14,17,27,6,0
8993,Delhi,186031,0,22,33,9,13,22,8,0
8994,Mumbai,473340,2,16,19,31,12,23,5,0
8995,Delhi,169152,3,22,14,9,16,17,2,0
8996,Delhi,296688,0,10,28,9,16,29,6,0
8997,Kolkata,86347,1,28,16,13,8,26,2,0
8998,Chennai,28733,0,21,29,12,13,22,6,0
8999,Chennai,457427,3,18,16,9,12,29,4,0
9000,Kolkata,443912,0,30,26,11,8,23,2,0
9001,Kolkata,58093,3,20,11,16,10,29,3,0
9002,Kolkata,377568,0,20,26,7,6,23,5,0
9003,Mumbai,188114,1,16,8,17,14,33,3,0
9004,Bangalore,194588,0,19,30,9,17,25,4,0
9005,Delhi,105595,1,15,13,10,14,25,8,0
9006,Kolkata,47487,1,27,18,8,12,19,7,0
9007,Kolkata,393075,0,16,28,11,11,20,2,0
9008,Kolkata,50849,1,113,19,5,11,78,4,1
9009,Chennai,417766,2,23,17,33,11,31,2,0
9010,Kolkata,255730,0,10,25,11,16,23,3,0
9011,Delhi,86400,0,18,31,7,7,22,3,0
9012,Kolkata,139120,1,24,27,6,9,20,5,0
9013,Delhi,100930,1,24,17,12,12,16,6,0
9014,Mumbai,487813,0,13,26,11,14,19,7,0
9015,Bangalore,321843,2,18,10,20,14,24,10,0
9016,Chennai,481376,1,25,16,9,8,23,4,0
9017,Delhi,362614,1,19,14,180,11,31,3,1
9018,Mumbai,209969,3,18,18,8,15,20,4,0
9019,Bangalore,416923,2,29,15,25,12,22,1,0
9020,Bangalore,405140,2,21,16,32,18,25,3,0
9021,Bangalore,367167,0,24,37,14,14,25,1,0
9022,Delhi,481399,2,26,10,22,15,33,4,0
9023,Mumbai,301162,0,25,38,7,8,24,2,0
9024,Kolkata,490379,3,18,11,8,13,15,3,0
9025,Mumbai,293175,2,12,7,30,18,21,6,0
9026,Mumbai,206236,1,28,16,85,14,34,6,1
9027,Mumbai,377129,3,73,13,13,12,113,5,1
9028,Delhi,340381,0,17,39,12,4,21,6,0
9029,Delhi,253551,3,25,21,9,15,18,5,0
9030,Delhi,380570,0,45,32,12,86,25,3,1
9031,Mumbai,452789,3,16,15,13,5,28,4,0
9032,Delhi,26719,0,23,36,11,10,25,7,0
9033,Bangalore,281862,2,17,15,34,14,25,4,0
9034,Delhi,10056,1,14,14,10,12,23,4,0
9035,Chennai,253349,0,18,28,9,12,15,2,0
9036,Delhi,156424,3,23,18,18,10,31,7,0
9037,Delhi,393887,0,14,32,15,12,21,8,0
9038,Delhi,319964,0,24,30,7,6,25,5,0
9039,Delhi,340827,0,15,23,12,17,26,10,0
9040,Chennai,341217,3,21,12,4,7,18,3,0
9041,Kolkata,229420,1,18,18,8,15,18,2,0
9042,Delhi,272865,2,22,11,32,10,30,4,0
9043,Bangalore,485521,1,14,9,7,12,20,3,0
9044,Chennai,455185,0,23,35,12,11,35,4,0
9045,Kolkata,50194,3,19,19,11,15,22,6,0
9046,Delhi,187628,1,27,13,11,11,27,1,0
9047,Kolkata,449991,0,17,24,11,12,33,5,0
9048,Bangalore,250455,2,17,17,32,13,26,6,0
9049,Chennai,89882,2,15,17,223,9,22,6,1
9050,Chennai,443099,2,21,8,27,15,25,6,0
9051,Kolkata,414127,0,15,26,15,14,22,5,0
9052,Delhi,206867,3,14,18,5,9,28,5,0
9053,Mumbai,161944,1,15,14,9,15,19,6,0
9054,Chennai,215399,2,23,13,23,7,24,5,0
9055,Mumbai,83072,0,22,30,7,8,15,7,0
9056,Chennai,133919,0,19,32,4,8,28,1,0
9057,Delhi,358112,1,20,8,16,13,37,7,0
9058,Delhi,239358,2,28,17,34,11,28,4,0
9059,Chennai,379395,0,17,31,13,9,28,8,0
9060,Kolkata,54537,1,15,9,6,13,18,6,0
9061,Delhi,488293,3,20,16,11,15,28,3,0
9062,Delhi,119254,3,20,15,4,14,32,2,0
9063,Bangalore,420076,3,19,11,16,9,27,10,0
9064,Delhi,474035,2,20,15,29,14,29,6,0
9065,Bangalore,433959,1,26,14,15,12,24,6,0
9066,Delhi,445775,1,14,13,9,14,24,4,0
9067,Delhi,241735,0,17,22,11,16,27,5,0
9068,Kolkata,82941,0,79,31,8,14,91,6,1
9069,Kolkata,499933,0,20,20,6,15,19,4,0
9070,Delhi,173277,1,22,8,12,10,21,5,0
9071,Chennai,231016,0,16,29,8,12,19,5,0
9072,Chennai,27645,1,13,10,6,15,16,6,0
9073,Delhi,122661,1,26,16,10,11,25,2,0
9074,Chennai,475075,3,18,16,11,10,27,6,0
9075,Delhi,343617,0,15,40,9,7,25,7,0
9076,Kolkata,322878,3,16,14,11,13,25,3,0
9077,Mumbai,171503,2,17,17,148,10,29,4,1
9078,Bangalore,399849,2,16,10,29,12,24,6,0
9079,Chennai,70914,2,15,12,30,11,22,3,0
9080,Chennai,27882,1,24,22,10,11,21,6,0
9081,Kolkata,363004,1,30,9,11,13,20,11,0
9082,Chennai,219611,1,19,18,10,9,18,4,0
9083,Delhi,446562,0,15,25,8,15,27,7,0
9084,Delhi,231714,3,51,20,9,47,22,4,1
9085,Mumbai,154051,1,21,18,10,10,25,3,0
9086,Mumbai,110513,3,11,15,5,25,26,5,0
9087,Mumbai,390895,3,32,8,9,8,28,6,0
9088,Delhi,54828,3,25,19,9,11,21,2,0
9089,Mumbai,148300,0,21,36,11,8,34,3,0
9090,Mumbai,215908,0,15,35,10,7,16,5,0
9091,Delhi,130354,2,30,14,33,10,33,6,0
9092,Kolkata,346361,2,18,10,35,18,16,1,0
9093,Chennai,116500,3,16,9,11,16,30,2,0
9094,Bangalore,345947,2,23,23,22,16,29,2,0
9095,Delhi,80908,3,21,12,7,11,34,4,0
9096,Delhi,311062,0,16,36,16,14,27,5,0
9097,Bangalore,414136,0,20,30,10,12,20,6,0
9098,Bangalore,255377,0,32,23,15,10,20,4,0
9099,Mumbai,485608,1,18,12,6,13,31,5,0
9100,Bangalore,37785,3,15,19,8,14,21,7,0
9101,Chennai,265333,0,22,28,5,13,28,4,0
9102,Chennai,354901,3,20,16,10,12,29,5,0
9103,Chennai,428394,2,21,26,30,11,26,5,0
9104,Chennai,371634,2,15,19,25,14,28,5,0
9105,Chennai,81997,0,22,32,9,17,22,2,0
9106,Mumbai,224473,3,20,17,11,12,17,4,0
9107,Delhi,271372,0,22,35,11,7,29,10,0
9108,Bangalore,381912,2,30,13,34,14,32,5,0
9109,Delhi,286196,0,17,30,5,9,27,2,0
9110,Bangalore,236978,3,25,16,12,19,28,4,0
9111,Mumbai,213940,2,28,12,26,11,42,6,0
9112,Mumbai,321527,1,25,15,8,10,25,6,0
9113,Kolkata,403543,2,15,15,26,15,30,3,0
9114,Kolkata,360445,1,20,19,9,15,17,3,0
9115,Mumbai,80775,0,77,29,8,13,85,9,1
9116,Mumbai,256709,0,17,20,16,13,22,3,0
9117,Bangalore,85614,3,25,17,11,15,36,5,0
9118,Mumbai,148110,1,23,19,14,12,19,2,0
9119,Delhi,280192,0,101,40,4,7,82,3,1
9120,Bangalore,235279,1,25,10,9,12,15,5,0
9121,Mumbai,287098,0,21,35,10,20,16,5,0
9122,Bangalore,241673,2,20,13,29,15,32,7,0
9123,Bangalore,269407,0,9,40,11,13,26,4,0
9124,Chennai,257067,3,25,13,7,7,20,6,0
9125,Kolkata,460757,2,17,11,18,9,29,5,0
9126,Bangalore,448687,3,21,14,11,18,31,3,0
9127,Bangalore,209387,2,25,18,91,16,22,3,1
9128,Chennai,384154,1,30,19,13,15,30,2,0
9129,Mumbai,285369,3,18,21,12,17,24,9,0
9130,Bangalore,115622,0,26,32,8,11,18,12,0
9131,Chennai,488472,1,20,16,12,14,24,8,0
9132,Delhi,416747,0,24,27,15,10,29,7,0
9133,Chennai,211943,2,30,14,29,17,24,3,0
9134,Kolkata,281674,2,15,7,30,8,31,7,0
9135,Kolkata,462251,0,17,20,8,8,19,3,0
9136,Mumbai,34791,0,23,34,12,12,27,4,0
9137,Mumbai,115806,1,13,17,8,12,24,6,0
9138,Kolkata,263286,0,46,31,7,77,23,7,1
9139,Kolkata,142721,3,22,15,5,9,36,6,0
9140,Bangalore,416688,3,22,22,9,16,21,4,0
9141,Kolkata,471614,0,16,40,3,16,21,5,0
9142,Mumbai,100721,3,17,15,6,7,23,7,0
9143,Kolkata,37134,0,17,31,16,9,22,3,0
9144,Mumbai,207525,1,17,14,14,11,14,2,0
9145,Delhi,415660,3,20,14,14,7,20,5,0
9146,Kolkata,182193,3,18,17,13,7,25,2,0
9147,Mumbai,227129,0,15,25,4,14,26,4,0
9148,Chennai,263107,3,13,13,8,15,23,3,0
9149,Bangalore,401470,2,16,14,29,10,26,4,0
9150,Mumbai,48217,1,22,21,11,16,22,8,0
9151,Kolkata,425282,1,22,17,11,13,22,5,0
9152,Kolkata,141067,3,13,13,11,17,28,5,0
9153,Delhi,209419,3,15,14,12,9,21,5,0
9154,Chennai,46189,2,20,20,32,13,19,4,0
9155,Mumbai,128903,2,22,16,33,6,18,2,0
9156,Chennai,478042,3,13,13,8,19,19,9,0
9157,Delhi,204549,3,33,19,8,13,30,4,0
9158,Bangalore,176561,2,19,9,24,8,25,9,0
9159,Chennai,299428,0,23,33,8,6,27,7,0
9160,Delhi,34698,2,27,11,22,11,25,2,0
9161,Mumbai,446876,0,23,25,12,9,25,5,0
9162,Bangalore,291781,1,19,18,11,9,27,5,0
9163,Kolkata,189096,1,23,14,8,13,25,7,0
9164,Delhi,332549,2,24,19,33,12,21,1,0
9165,Kolkata,333449,0,20,25,12,18,23,6,0
9166,Bangalore,305700,2,27,22,28,14,24,8,0
9167,Delhi,92176,2,35,13,28,40,28,6,1
9168,Delhi,210633,0,21,32,11,8,23,10,0
9169,Bangalore,392788,2,28,17,34,16,17,3,0
9170,Mumbai,107012,1,15,15,14,12,27,7,0
9171,Delhi,213349,3,12,20,7,8,26,3,0
9172,Bangalore,13654,3,26,15,9,16,25,5,0
9173,Chennai,312572,2,17,16,37,4,33,4,0
9174,Kolkata,139814,0,17,21,4,14,26,7,0
9175,Delhi,441252,0,14,19,12,14,25,4,0
9176,Chennai,185621,1,19,12,8,8,27,4,0
9177,Delhi,367523,0,15,30,12,11,22,3,0
9178,Mumbai,75355,0,24,25,10,16,34,4,0
9179,Bangalore,203191,1,16,12,12,13,22,5,0
9180,Delhi,492312,2,23,24,32,6,26,6,0
9181,Bangalore,56257,3,23,15,13,15,30,6,0
9182,Delhi,123435,1,47,15,10,60,21,3,1
9183,Mumbai,115866,2,25,16,31,17,30,7,0
9184,Mumbai,419203,1,31,24,6,14,23,5,0
9185,Chennai,264559,2,26,15,29,7,23,4,0
9186,Mumbai,424026,1,21,16,5,15,18,5,0
9187,Bangalore,292455,2,14,13,35,12,22,6,0
9188,Mumbai,122695,1,19,17,8,17,33,4,0
9189,Delhi,326622,2,21,15,23,7,29,2,0
9190,Mumbai,175992,1,14,13,12,15,23,3,0
9191,Bangalore,18738,3,23,16,10,8,24,7,0
9192,Delhi,345568,3,17,23,12,21,22,6,0
9193,Chennai,334376,0,22,29,11,5,27,4,0
9194,Chennai,380544,2,18,12,23,7,25,6,0
9195,Chennai,277618,1,14,14,8,9,21,8,0
9196,Delhi,69026,2,26,17,24,11,27,8,0
9197,Chennai,76024,3,19,16,19,10,22,7,0
9198,Mumbai,60974,2,28,12,39,15,30,5,0
9199,Delhi,427360,1,19,11,8,19,28,3,0
9200,Delhi,277766,2,26,18,31,12,24,3,0
9201,Delhi,455489,1,15,13,10,6,24,4,0
9202,Kolkata,369510,3,24,17,13,5,31,5,0
9203,Bangalore,243150,3,22,16,16,11,23,2,0
9204,Kolkata,49214,3,23,15,3,10,33,5,0
9205,Kolkata,103184,0,22,34,9,18,28,9,0
9206,Kolkata,259212,3,15,19,6,11,26,7,0
9207,Bangalore,370377,2,21,14,28,6,19,7,0
9208,Kolkata,199065,0,15,36,8,8,31,8,0
9209,Chennai,166295,3,20,23,9,4,25,2,0
9210,Delhi,294009,2,28,15,37,10,24,3,0
9211,Delhi,215180,2,20,19,24,13,27,4,0
9212,Mumbai,466865,2,21,13,26,12,20,7,0
9213,Chennai,53026,1,24,16,9,17,29,5,0
9214,Bangalore,99037,0,27,31,12,15,35,4,0
9215,Delhi,462423,2,20,17,35,16,25,4,0
9216,Kolkata,167938,1,23,18,7,9,35,7,0
9217,Mumbai,415632,3,21,9,9,8,29,9,0
9218,Mumbai,35775,2,24,16,33,13,24,2,0
9219,Delhi,432296,1,19,15,11,11,30,2,0
9220,Chennai,211495,2,12,15,32,13,28,2,0
9221,Mumbai,29374,0,23,24,13,11,25,6,0
9222,Delhi,330595,0,24,38,14,11,31,8,0
9223,Chennai,455815,3,21,16,7,12,19,3,0
9224,Delhi,354285,2,12,15,40,13,20,6,0
9225,Delhi,25684,1,20,14,12,8,28,7,0
9226,Chennai,34002,3,58,15,9,44,24,6,1
9227,Chennai,101551,2,22,17,37,15,24,5,0
9228,Chennai,402848,3,28,16,11,10,19,2,0
9229,Delhi,426188,1,26,13,18,13,37,3,0
9230,Mumbai,469369,3,22,16,11,16,29,7,0
9231,Bangalore,449620,3,20,12,6,9,28,5,0
9232,Bangalore,16309,3,22,12,10,18,29,3,0
9233,Delhi,356819,2,24,16,35,12,29,7,0
9234,Delhi,340470,1,24,11,8,16,19,4,0
9235,Mumbai,17826,0,19,29,7,12,24,3,0
9236,Chennai,153206,2,22,14,36,14,34,2,0
9237,Delhi,160765,0,12,31,9,12,26,8,0
9238,Kolkata,131840,0,22,30,11,19,33,7,0
9239,Chennai,145126,2,20,13,30,10,27,5,0
9240,Delhi,262816,2,17,13,31,14,36,5,0
9241,Kolkata,157162,1,13,19,9,20,21,5,0
9242,Mumbai,492560,1,23,8,16,16,24,9,0
9243,Kolkata,115985,3,57,20,10,55,22,1,1
9244,Delhi,287713,0,28,25,13,11,19,6,0
9245,Bangalore,435443,1,21,15,14,9,28,4,0
9246,Delhi,16508,3,20,17,19,8,32,8,0
9247,Bangalore,419824,1,13,18,10,16,29,8,0
9248,Mumbai,99059,2,22,15,32,14,17,3,0
9249,Mumbai,217041,1,19,13,11,16,33,3,0
9250,Chennai,107475,0,25,38,18,10,25,6,0
9251,Chennai,140447,1,17,13,11,14,21,6,0
9252,Bangalore,402963,0,30,31,14,12,23,3,0
9253,Bangalore,120648,2,18,21,35,11,19,5,0
9254,Mumbai,34520,0,15,37,14,9,26,5,0
9255,Kolkata,480640,1,20,20,97,10,24,1,1
9256,Bangalore,303076,3,25,16,12,14,20,1,0
9257,Bangalore,29734,2,24,15,28,13,28,6,0
9258,Kolkata,341507,1,19,22,7,12,25,3,0
9259,Chennai,322699,2,125,15,18,14,62,7,1
9260,Chennai,259972,2,21,22,30,14,21,5,0
9261,Bangalore,288401,1,25,19,11,8,30,1,0
9262,Chennai,173266,1,14,18,11,11,30,7,0
9263,Chennai,237926,3,23,18,11,7,27,11,0
9264,Chennai,157865,2,18,17,29,15,31,2,0
9265,Mumbai,437900,2,11,19,33,9,23,4,0
9266,Delhi,365694,1,23,14,14,12,22,2,0
9267,Bangalore,271894,0,16,17,12,11,30,7,0
9268,Bangalore,325363,1,18,14,13,14,31,5,0
9269,Mumbai,406075,2,20,9,23,12,19,8,0
9270,Delhi,311984,1,27,15,6,9,33,6,0
9271,Delhi,369536,3,18,17,13,8,25,3,0
9272,Mumbai,331471,0,15,38,10,14,24,4,0
9273,Kolkata,123827,1,16,17,7,11,22,4,0
9274,Kolkata,44819,3,14,16,7,13,23,3,0
9275,Delhi,95621,2,23,19,33,11,21,3,0
9276,Kolkata,476966,1,23,17,5,8,22,7,0
9277,Kolkata,111272,2,24,18,24,9,27,6,0
9278,Kolkata,51704,3,14,19,9,11,19,5,0
9279,Delhi,469353,2,16,20,32,15,23,2,0
9280,Kolkata,332523,3,23,10,7,11,31,6,0
9281,Bangalore,165390,3,27,11,4,13,23,3,0
9282,Delhi,90987,3,20,15,13,16,22,3,0
9283,Mumbai,467172,1,16,21,14,13,30,3,0
9284,Kolkata,383705,2,13,12,37,15,29,6,0
9285,Chennai,277418,2,22,14,30,6,23,6,0
9286,Delhi,421442,0,29,24,18,9,23,4,0
9287,Mumbai,446850,0,22,26,12,12,18,2,0
9288,Bangalore,368606,0,24,21,9,14,16,4,0
9289,Mumbai,467717,0,17,29,10,8,26,1,0
9290,Kolkata,251744,2,22,8,24,13,23,7,0
9291,Chennai,291190,3,29,13,10,9,26,4,0
9292,Kolkata,84210,3,20,16,11,17,20,5,0
9293,Mumbai,128724,1,22,12,11,9,30,4,0
9294,Delhi,225631,3,17,11,8,7,23,4,0
9295,Chennai,425126,2,19,16,36,11,17,7,0
9296,Chennai,414719,2,16,15,30,10,21,3,0
9297,Mumbai,58392,2,21,19,32,13,29,4,0
9298,Kolkata,71472,1,16,17,8,13,31,12,0
9299,Mumbai,253746,0,20,25,16,16,24,7,0
9300,Chennai,80904,3,21,12,8,16,27,3,0
9301,Mumbai,361207,2,21,13,25,11,32,6,0
9302,Chennai,317479,2,25,18,25,10,26,7,0
9303,Kolkata,32487,0,16,20,10,12,23,6,0
9304,Delhi,46593,2,16,15,30,15,30,2,0
9305,Delhi,85927,3,20,15,7,17,29,3,0
9306,Mumbai,282018,1,19,12,13,7,33,6,0
9307,Chennai,326966,2,16,11,23,14,17,2,0
9308,Delhi,63948,3,17,13,10,7,19,4,0
9309,Chennai,13608,2,26,11,20,13,21,6,0
9310,Kolkata,105987,0,20,31,10,18,23,5,0
9311,Mumbai,115182,2,20,15,32,11,21,3,0
9312,Chennai,240394,2,22,16,30,16,15,7,0
9313,Mumbai,457717,1,21,9,12,14,30,3,0
9314,Chennai,457128,0,18,29,17,13,28,1,0
9315,Chennai,37546,0,18,28,14,15,24,4,0
9316,Kolkata,388143,1,9,16,8,11,18,3,0
9317,Mumbai,110804,2,26,19,31,11,30,3,0
9318,Bangalore,471419,3,17,20,6,7,21,3,0
9319,Chennai,334640,0,18,31,13,16,21,7,0
9320,Chennai,327330,0,26,29,9,9,27,4,0
9321,Delhi,183418,2,19,21,31,15,23,5,0
9322,Mumbai,146302,2,24,17,18,8,22,6,0
9323,Bangalore,35720,0,17,32,15,8,24,6,0
9324,Kolkata,315167,2,27,19,26,10,27,8,0
9325,Bangalore,440818,3,17,17,12,14,26,2,0
9326,Kolkata,77082,0,13,24,16,18,34,2,0
9327,Bangalore,25050,3,21,16,6,11,32,5,0
9328,Bangalore,385497,3,22,23,8,12,35,4,0
9329,Mumbai,192387,2,24,13,31,10,30,6,0
9330,Delhi,324308,3,14,13,10,18,31,5,0
9331,Bangalore,138470,2,27,10,31,9,32,5,0
9332,Chennai,302278,1,21,18,9,9,29,9,0
9333,Chennai,156712,2,25,17,35,12,26,3,0
9334,Chennai,489580,3,21,20,15,11,30,3,0
9335,Delhi,464887,1,16,11,9,10,20,0,0
